"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 11, 2017","50.810","50.400","51.000","50.220","422.85K","0.81%"
"Oct 10, 2017","50.400","50.040","51.480","49.590","832.85K","0.72%"
"Oct 09, 2017","50.040","53.270","53.410","48.150","1.90M","-6.06%"
"Oct 08, 2017","53.270","52.570","54.790","52.400","871.06K","1.33%"
"Oct 07, 2017","52.570","52.120","52.850","51.600","464.54K","0.86%"
"Oct 06, 2017","52.120","51.670","52.730","51.400","631.64K","0.87%"
"Oct 05, 2017","51.670","51.160","51.940","50.250","697.71K","1.00%"
"Oct 04, 2017","51.160","52.150","53.000","50.530","882.55K","-1.90%"
"Oct 03, 2017","52.150","53.370","53.590","51.350","1.00M","-2.29%"
"Oct 02, 2017","53.370","54.690","55.080","52.620","970.42K","-2.41%"
"Oct 01, 2017","54.690","55.260","55.330","53.500","831.62K","-1.03%"
"Sep 30, 2017","55.260","52.620","55.920","52.540","1.08M","5.02%"
"Sep 29, 2017","52.620","54.870","54.870","50.350","2.29M","-4.10%"
"Sep 28, 2017","54.870","56.880","57.110","54.070","1.94M","-3.53%"
"Sep 27, 2017","56.880","52.340","57.440","52.320","2.51M","8.67%"
"Sep 26, 2017","52.340","52.220","54.410","51.500","1.51M","0.23%"
"Sep 25, 2017","52.220","47.700","53.250","47.530","2.12M","9.48%"
"Sep 24, 2017","47.700","49.410","49.580","47.100","996.16K","-3.46%"
"Sep 23, 2017","49.410","47.810","50.240","46.450","1.39M","3.35%"
"Sep 22, 2017","47.810","46.610","49.720","45.000","2.93M","2.57%"
"Sep 21, 2017","46.610","51.570","52.500","45.180","3.47M","-9.62%"
"Sep 20, 2017","51.570","52.950","54.600","51.110","1.45M","-2.61%"
"Sep 19, 2017","52.950","56.300","56.860","51.380","2.60M","-5.95%"
"Sep 18, 2017","56.300","51.370","58.000","51.360","3.75M","9.60%"
"Sep 17, 2017","51.370","52.470","54.100","47.870","2.42M","-2.10%"
"Sep 16, 2017","52.470","52.290","59.000","50.640","3.64M","0.34%"
"Sep 15, 2017","52.290","45.420","62.410","33.560","12.97M","15.13%"
"Sep 14, 2017","45.420","61.800","62.600","45.100","6.85M","-26.50%"
"Sep 13, 2017","61.800","66.000","66.460","57.740","4.68M","-6.36%"
"Sep 12, 2017","66.000","68.280","71.930","65.020","2.49M","-3.34%"
"Sep 11, 2017","68.280","67.440","71.550","65.500","1.78M","1.25%"
"Sep 10, 2017","67.440","71.270","71.440","65.020","2.41M","-5.37%"
"Sep 09, 2017","71.270","73.700","74.500","69.100","1.83M","-3.30%"
